"","Unique_ID","Site","Block","Position","Genotype","ACI","LT","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA"
"1762","LM_23_46_F2WY","LM",23,46,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","LM_23_47_F2WY","LM",23,47,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","LM_23_48_F2YW","LM",23,48,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","LM_23_49_G","LM",23,49,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","LM_23_4_G","LM",23,4,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","LM_23_50_G","LM",23,50,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","LM_23_51_L","LM",23,51,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","LM_23_52_L","LM",23,52,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","LM_23_53_F2WY","LM",23,53,"F2WY",NA,311.666666666667,0,NA,NA,NA,NA,NA,NA,2.49369035615286,-Inf,NA
"1771","LM_23_54_F2WY","LM",23,54,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","LM_23_55_L","LM",23,55,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","LM_23_56_L","LM",23,56,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","LM_23_57_F2YW","LM",23,57,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","LM_23_58_F2WY","LM",23,58,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","LM_23_59_L","LM",23,59,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","LM_23_5_G","LM",23,5,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","LM_23_60_F2WY","LM",23,60,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","LM_23_61_G","LM",23,61,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","LM_23_62_F2WY","LM",23,62,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","LM_23_63_L","LM",23,63,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","LM_23_64_F2WY","LM",23,64,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","LM_23_65_F2YW","LM",23,65,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","LM_23_66_G","LM",23,66,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","LM_23_67_L","LM",23,67,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","LM_23_68_F2WY","LM",23,68,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","LM_23_69_F2WY","LM",23,69,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","LM_23_6_L","LM",23,6,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","LM_23_70_F2WY","LM",23,70,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","LM_23_71_F2WY","LM",23,71,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","LM_23_72_L","LM",23,72,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","LM_23_73_F2WY","LM",23,73,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","LM_23_74_L","LM",23,74,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","LM_23_75_F2WY","LM",23,75,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","LM_23_7_G","LM",23,7,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","LM_23_8_F2YW","LM",23,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","LM_23_9_G","LM",23,9,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","LM_24_10_F2YW","LM",24,10,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","LM_24_11_F2WY","LM",24,11,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","LM_24_12_G","LM",24,12,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","LM_24_13_F2WY","LM",24,13,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","LM_24_14_F2YW","LM",24,14,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","LM_24_15_G","LM",24,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","LM_24_16_F2WY","LM",24,16,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","LM_24_17_F2YW","LM",24,17,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","LM_24_18_F2WY","LM",24,18,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","LM_24_19_F2YW","LM",24,19,"F2YW",NA,346.333333333333,0,NA,NA,NA,NA,NA,NA,2.53949429283752,-Inf,NA
"1808","LM_24_1_F2WY","LM",24,1,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","LM_24_20_L","LM",24,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","LM_24_21_L","LM",24,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","LM_24_22_L","LM",24,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","LM_24_23_F2YW","LM",24,23,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","LM_24_24_F2YW","LM",24,24,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","LM_24_25_F2WY","LM",24,25,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","LM_24_26_F2YW","LM",24,26,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","LM_24_27_G","LM",24,27,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","LM_24_28_G","LM",24,28,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","LM_24_29_F2WY","LM",24,29,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","LM_24_2_F2YW","LM",24,2,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","LM_24_30_L","LM",24,30,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","LM_24_31_F2WY","LM",24,31,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","LM_24_32_L","LM",24,32,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","LM_24_33_L","LM",24,33,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824","LM_24_34_G","LM",24,34,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","LM_24_35_L","LM",24,35,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","LM_24_36_G","LM",24,36,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","LM_24_37_L","LM",24,37,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","LM_24_38_F2WY","LM",24,38,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","LM_24_39_G","LM",24,39,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","LM_24_3_L","LM",24,3,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","LM_24_40_L","LM",24,40,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","LM_24_41_G","LM",24,41,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","LM_24_42_L","LM",24,42,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","LM_24_43_F2YW","LM",24,43,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","LM_24_44_F2WY","LM",24,44,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","LM_24_45_L","LM",24,45,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","LM_24_46_F2WY","LM",24,46,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","LM_24_47_L","LM",24,47,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","LM_24_48_G","LM",24,48,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","LM_24_49_F2YW","LM",24,49,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","LM_24_4_F2WY","LM",24,4,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","LM_24_50_G","LM",24,50,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","LM_24_51_F2WY","LM",24,51,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","LM_24_52_G","LM",24,52,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","LM_24_53_F2YW","LM",24,53,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","LM_24_54_L","LM",24,54,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","LM_24_55_L","LM",24,55,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","LM_24_56_F2WY","LM",24,56,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","LM_24_57_F2WY","LM",24,57,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","LM_24_58_F2WY","LM",24,58,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","LM_24_59_F2WY","LM",24,59,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","LM_24_5_F2YW","LM",24,5,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","LM_24_60_F2YW","LM",24,60,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","LM_24_61_F2YW","LM",24,61,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","LM_24_62_L","LM",24,62,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","LM_24_63_L","LM",24,63,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","LM_24_64_F2YW","LM",24,64,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","LM_24_65_F2YW","LM",24,65,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","LM_24_66_F2WY","LM",24,66,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","LM_24_67_G","LM",24,67,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","LM_24_68_F2YW","LM",24,68,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","LM_24_69_G","LM",24,69,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863","LM_24_6_F2WY","LM",24,6,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","LM_24_70_F2YW","LM",24,70,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","LM_24_71_F2YW","LM",24,71,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","LM_24_72_F2WY","LM",24,72,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","LM_24_73_L","LM",24,73,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","LM_24_74_F2YW","LM",24,74,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","LM_24_75_F2WY","LM",24,75,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","LM_24_7_F2WY","LM",24,7,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","LM_24_8_F2YW","LM",24,8,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","LM_24_9_F2WY","LM",24,9,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","LM_2_10_G","LM",2,10,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","LM_2_11_F2WY","LM",2,11,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","LM_2_12_F2YW","LM",2,12,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","LM_2_13_L","LM",2,13,"L",NA,400.333333333333,NA,NA,NA,NA,NA,NA,NA,2.60242175268324,NA,NA
"1877","LM_2_14_F2YW","LM",2,14,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","LM_2_15_F2YW","LM",2,15,"F2YW",NA,253,0,NA,NA,NA,NA,NA,NA,2.40312052117582,-Inf,NA
"1879","LM_2_16_F2WY","LM",2,16,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","LM_2_17_F2YW","LM",2,17,"F2YW",NA,374.666666666667,NA,NA,NA,NA,NA,NA,NA,2.57364505651338,NA,NA
"1881","LM_2_18_F2YW","LM",2,18,"F2YW",NA,374.666666666667,NA,NA,NA,NA,NA,NA,NA,2.57364505651338,NA,NA
"1882","LM_2_19_G","LM",2,19,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","LM_2_1_L","LM",2,1,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","LM_2_20_G","LM",2,20,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885","LM_2_21_L","LM",2,21,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","LM_2_22_L","LM",2,22,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887","LM_2_23_F2YW","LM",2,23,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","LM_2_24_G","LM",2,24,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","LM_2_25_F2YW","LM",2,25,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890","LM_2_26_F2WY","LM",2,26,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","LM_2_27_L","LM",2,27,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892","LM_2_28_F2WY","LM",2,28,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893","LM_2_29_L","LM",2,29,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","LM_2_2_G","LM",2,2,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","LM_2_30_L","LM",2,30,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","LM_2_31_L","LM",2,31,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","LM_2_32_F2YW","LM",2,32,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","LM_2_33_F2YW","LM",2,33,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","LM_2_34_G","LM",2,34,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","LM_2_35_L","LM",2,35,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","LM_2_36_G","LM",2,36,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902","LM_2_37_F2YW","LM",2,37,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903","LM_2_38_F2YW","LM",2,38,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","LM_2_39_F2WY","LM",2,39,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","LM_2_3_F2YW","LM",2,3,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","LM_2_40_F2WY","LM",2,40,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","LM_2_41_L","LM",2,41,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","LM_2_42_G","LM",2,42,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","LM_2_43_F2YW","LM",2,43,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","LM_2_44_F2WY","LM",2,44,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911","LM_2_45_L","LM",2,45,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","LM_2_46_F2YW","LM",2,46,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","LM_2_47_F2WY","LM",2,47,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","LM_2_48_L","LM",2,48,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","LM_2_49_L","LM",2,49,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","LM_2_4_G","LM",2,4,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","LM_2_50_L","LM",2,50,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918","LM_2_51_G","LM",2,51,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","LM_2_52_F2YW","LM",2,52,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","LM_2_53_L","LM",2,53,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","LM_2_54_G","LM",2,54,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","LM_2_55_G","LM",2,55,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","LM_2_56_G","LM",2,56,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","LM_2_57_F2WY","LM",2,57,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","LM_2_58_F2YW","LM",2,58,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","LM_2_59_G","LM",2,59,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","LM_2_5_F2YW","LM",2,5,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","LM_2_60_F2WY","LM",2,60,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","LM_2_61_F2YW","LM",2,61,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","LM_2_62_L","LM",2,62,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","LM_2_63_L","LM",2,63,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932","LM_2_64_L","LM",2,64,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933","LM_2_65_G","LM",2,65,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","LM_2_66_L","LM",2,66,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","LM_2_67_F2WY","LM",2,67,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936","LM_2_68_L","LM",2,68,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937","LM_2_69_G","LM",2,69,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938","LM_2_6_G","LM",2,6,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939","LM_2_70_G","LM",2,70,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","LM_2_71_F2YW","LM",2,71,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","LM_2_72_G","LM",2,72,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","LM_2_73_F2WY","LM",2,73,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","LM_2_74_G","LM",2,74,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","LM_2_75_G","LM",2,75,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","LM_2_7_F2WY","LM",2,7,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","LM_2_8_F2WY","LM",2,8,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","LM_2_9_F2WY","LM",2,9,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","LM_3_10_F2WY","LM",3,10,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","LM_3_11_L","LM",3,11,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","LM_3_12_F2WY","LM",3,12,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","LM_3_13_G","LM",3,13,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","LM_3_14_L","LM",3,14,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","LM_3_15_G","LM",3,15,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","LM_3_16_L","LM",3,16,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","LM_3_17_F2YW","LM",3,17,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","LM_3_18_L","LM",3,18,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","LM_3_19_F2WY","LM",3,19,"F2WY",NA,281,NA,NA,NA,NA,NA,NA,NA,2.44870631990508,NA,NA
"1958","LM_3_1_L","LM",3,1,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959","LM_3_20_L","LM",3,20,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","LM_3_21_F2YW","LM",3,21,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","LM_3_22_F2YW","LM",3,22,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","LM_3_23_F2YW","LM",3,23,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963","LM_3_24_L","LM",3,24,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","LM_3_25_F2WY","LM",3,25,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","LM_3_26_F2YW","LM",3,26,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","LM_3_27_F2YW","LM",3,27,"F2YW",2.43333333333333,400.333333333333,0,NA,NA,NA,NA,NA,0.386201605400793,2.60242175268324,-Inf,NA
"1967","LM_3_28_F2YW","LM",3,28,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","LM_3_29_F2YW","LM",3,29,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","LM_3_2_F2WY","LM",3,2,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","LM_3_30_F2WY","LM",3,30,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971","LM_3_31_F2YW","LM",3,31,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","LM_3_32_L","LM",3,32,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","LM_3_33_G","LM",3,33,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","LM_3_34_F2WY","LM",3,34,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975","LM_3_35_G","LM",3,35,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976","LM_3_36_F2YW","LM",3,36,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977","LM_3_37_G","LM",3,37,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","LM_3_38_L","LM",3,38,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979","LM_3_39_F2YW","LM",3,39,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980","LM_3_3_F2YW","LM",3,3,"F2YW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981","LM_3_40_G","LM",3,40,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982","LM_3_41_L","LM",3,41,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983","LM_3_42_F2WY","LM",3,42,"F2WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
